Elapsed Time (ms),ECEF X (m),ECEF Y (m),ECEF Z (m),Yaw (deg),Pitch (deg),Roll (deg),Velocity X (m/s),Velocity Y (m/s),Velocity Z (m/s),Accel. X (m/s^2),Accel. Y (m/s^2),Accel. Z (m/s^2),GPS TOW,GPS Week Number
535100,350863.7582716614,-5836019.266439415,-5033726.413917652,150.5603470324975,0.1326892908631428,0,3181.239551864564,4158.389881718904,-4598.657066468149,0.3076274879276752,4.577217623591423,4.360917955636978,259717.100,2296
535200,351181.8837451916,-5835603.404597278,-5034186.257776641,150.5576032053578,0.1326883418437246,0,3181.269919150509,4158.846951555461,-4598.220102488995,0.3146124072372913,4.581408575177193,4.359520971775055,259717.200,2296
535300,351500.0122543934,-5835187.497050071,-5034646.057937203,150.5548589406239,0.1326874234582096,0,3181.300260941498,4159.303983673453,-4597.783099394292,0.3072782419621944,4.572328180074692,4.368135705590248,259717.300,2296
535400,351818.1437971662,-5834771.543801442,-5035105.814395332,150.5521140124069,0.1326864776288391,0,3181.330593186431,4159.760989714414,-4597.346063237637,0.3045424818992615,4.571396857500076,4.368601366877556,259717.400,2296
535500,352136.2783714372,-5834355.544855019,-5035565.527147043,150.5493685051493,0.1326855520739275,0,3181.36089516338,4160.217945463955,-4596.908976789564,0.3059394657611847,4.572561010718346,4.367204383015633,259717.500,2296
535600,352454.4159751276,-5833939.500214431,-5036025.196188343,150.5466223992418,0.1326846277084034,0,3181.391179561615,4160.674869082868,-4596.47185401991,0.3035529516637325,4.572328180074692,4.367204383015633,259717.600,2296
535700,352772.5566061619,-5833523.409883312,-5036484.821515244,150.5438757191034,0.1326836658878387,0,3181.42144754529,4161.1317563802,-4596.03468934074,0.2977903932332993,4.56557609140873,4.374422132968903,259717.700,2296
535800,353090.7002624529,-5833107.273865292,-5036944.403123762,150.541128381207,0.1326826885530655,0,3181.451687007211,4161.588603630662,-4595.597481820732,0.3015738911926746,4.564877599477768,4.376983270049095,259717.800,2296
535900,353408.8469419426,-5832691.092163999,-5037403.941009899,150.5383806057542,0.1326817499734519,0,3181.481907726265,4162.045422941446,-4595.160243567079,0.3008171916007996,4.563014954328537,4.377448931336403,259717.900,2296
536000,353726.9966425344,-5832274.864783081,-5037863.435169661,150.5356321841861,0.1326807777769073,0,3181.512101786211,4162.502193823457,-4594.722951762378,0.2964516170322895,4.562083631753922,4.380475729703903,259718.000,2296
536100,354045.1493621548,-5831858.591726162,-5038322.885599063,150.532883162333,0.1326798193962395,0,3181.542278034613,4162.958932109177,-4594.285623170435,0.2942397259175777,4.56138513982296,4.379777237772942,259718.100,2296
536200,354363.3050987229,-5831442.272996884,-5038782.292294114,150.5301335513501,0.1326788485295299,0,3181.57244368922,4163.415639195591,-4593.848261516541,0.2900487743318081,4.556030035018921,4.384899511933327,259718.200,2296
536300,354681.4638501359,-5831025.908598896,-5039241.655250808,150.5273832696174,0.1326778630742701,0,3181.602585944347,4163.87231182307,-4593.410864006728,0.3055320121347904,4.569068551063538,4.372093826532364,259718.300,2296
536400,354999.6256143712,-5830609.498535788,-5039700.974465201,150.5246325691038,0.1326768674373087,0,3181.632694671862,4164.328941144049,-4592.973415739834,0.3032619133591652,4.566274583339691,4.37488779425621,259718.400,2296
536500,355317.7903893162,-5830193.042811225,-5040160.249933275,150.5218812068507,0.1326758832199688,0,3181.662786053494,4164.785530418158,-4592.535925097764,0.3018067218363285,4.567671567201614,4.373723641037941,259718.500,2296
536600,355635.9581728994,-5829776.541428834,-5040619.481651055,150.5191292597112,0.1326748898435897,0,3181.69286288321,4165.24209221825,-4592.098403256387,0.3005261532962322,4.565343260765076,4.375120624899864,259718.600,2296
536700,355954.1289630346,-5829359.994392259,-5041078.669614542,150.5163767203908,0.1326738846024758,0,3181.722925044596,4165.69862421602,-4591.660849284381,0.295636709779501,4.562549293041229,4.378613084554672,259718.700,2296
536800,356272.3027576292,-5828943.40170515,-5041537.813819733,150.5136235754607,0.1326728993635104,0,3181.752961361781,4166.155108250678,-4591.223242226988,0.3059394657611847,4.573259502649307,4.365341737866402,259718.800,2296
536900,356590.4795546273,-5828526.763371113,-5041996.914262684,150.5108697988748,0.1326718889527314,0,3181.782976025715,4166.611560154706,-4590.785601641983,0.3111199475824833,4.57465648651123,4.365807399153709,259718.900,2296
537000,356908.6593519493,-5828110.079393799,-5042455.970939384,150.5081155690527,0.1326708898970211,0,3181.812964612618,4167.067974805832,-4590.347921475768,0.3097229637205601,4.572561010718346,4.368135705590248,259719.000,2296
537100,357226.8421475149,-5827693.349776842,-5042914.983845856,150.5053606906998,0.1326698517848915,0,3181.842942489311,4167.52436151728,-4589.910205919296,0.3022141754627228,4.566973075270653,4.373956471681595,259719.100,2296
537200,357545.02793924,-5827276.574523879,-5043373.952978113,150.5026052232917,0.1326688422570083,0,3181.872894987464,4167.980704456568,-4589.472445659339,0.3021559678018093,4.566973075270653,4.374654963612556,259719.200,2296
537300,357863.2167250386,-5826859.753638561,-5043832.878332159,150.4998491586291,0.1326678228063532,0,3181.902825366706,4168.437008745968,-4589.034643955529,0.3002933226525784,4.567205905914307,4.373490810394287,259719.300,2296
537400,358181.4085028418,-5826442.887124511,-5044291.759904024,150.497092512055,0.1326667912114427,0,3181.932741310447,4168.893279507756,-4588.596803601831,0.2906308509409428,4.555331543087959,4.38629649579525,259719.400,2296
537500,358499.6032705482,-5826025.974985386,-5044750.59768971,150.4943352065268,0.1326657347643842,0,3181.962629896589,4169.349513482302,-4588.158920872957,0.2990127541124821,4.559988155961037,4.382338374853134,259719.500,2296
537600,358817.8010261068,-5825609.017224807,-5045209.391685242,150.4915774550922,0.1326647256560938,0,3181.992490077391,4169.80570461601,-4587.720996234566,0.2969754859805107,4.556030035018921,4.384666681289673,259719.600,2296
537700,359136.001767427,-5825192.013846424,-5045668.141886638,150.4888190672212,0.1326636770580643,0,3182.022330584005,4170.261857565492,-4587.283026892692,0.2945889718830585,4.556495696306229,4.384433850646019,259719.700,2296
537800,359454.2054924222,-5824774.964853879,-5046126.848289906,150.4860600638634,0.1326626420085693,0,3182.052157702856,4170.717982109636,-4586.84502588585,0.2919696271419525,4.556030035018921,4.383968189358711,259719.800,2296
537900,359772.4121990181,-5824357.870250808,-5046585.510891072,150.4833004806225,0.13266157276677,0,3182.081969222054,4171.174069400877,-4586.406987160444,0.2924934960901737,4.556961357593536,4.384666681289673,259719.900,2296
538000,360090.6218851134,-5823940.730040862,-5047044.129686138,150.4805402205192,0.1326605206847421,0,3182.111750822514,4171.630116645247,-4585.968901403248,0.3014574758708477,4.561152309179306,4.379544407129288,259720.000,2296
538100,360408.8345486778,-5823523.544227652,-5047502.704671159,150.4777795439005,0.1326594599372507,0,3182.141514145769,4172.086135949939,-4585.530787240714,0.2981978468596935,4.558125510811806,4.383735358715057,259720.100,2296
538200,360727.0501875901,-5823106.312814852,-5047961.235842116,150.4750182069704,0.1326583864138059,0,3182.171247084625,4172.542102169245,-4585.092613473535,0.2984306775033474,4.560919478535652,4.380242899060249,259720.200,2296
538300,361045.2687997874,-5822689.035806084,-5048419.72319505,150.4722562713388,0.132657322305687,0,3182.200976647437,4172.998051624745,-4584.654422476888,0.2967426553368568,4.558591172099113,4.382338374853134,259720.300,2296
