utc_time,sat,constellation,jump_m,jump_cycles,dt_s
2026-06-24 21:27:38,G20,G,-0.103,-0.54,1
2026-06-24 21:27:41,E06,E,1.702,8.94,4
2026-06-24 21:27:45,G20,G,0.100,0.52,1
2026-06-24 21:27:50,G20,G,-0.096,-0.51,1
2026-06-24 21:27:54,E06,E,-5.150,-27.06,1
2026-06-24 21:27:55,G20,G,0.091,0.48,1
2026-06-24 21:28:00,E06,E,3.815,20.05,5
2026-06-24 21:28:14,E06,E,-1.328,-6.98,3
2026-06-24 21:28:21,E06,E,2.778,14.60,6
2026-06-24 21:28:26,G20,G,-0.106,-0.56,1
2026-06-24 21:28:27,G20,G,0.100,0.53,1
2026-06-24 21:28:28,E06,E,-0.188,-0.99,4
2026-06-24 21:28:54,G20,G,0.740,3.89,1
2026-06-24 21:28:55,G20,G,0.194,1.02,1
2026-06-24 21:29:18,G20,G,5.807,30.52,21
2026-06-24 21:29:19,G20,G,-0.963,-5.06,1
2026-06-24 21:29:58,C19,C,1.046,5.45,1
2026-06-24 21:30:03,C19,C,-0.099,-0.52,1
2026-06-24 21:30:07,C19,C,0.091,0.47,2
2026-06-24 21:30:09,C19,C,-0.101,-0.53,1
2026-06-24 21:30:13,C19,C,-0.484,-2.52,3
2026-06-24 21:30:15,C19,C,-0.094,-0.49,1
2026-06-24 21:30:23,C19,C,0.578,3.01,1
2026-06-24 21:30:31,C19,C,-0.577,-3.01,2
2026-06-24 21:30:44,C19,C,-2.020,-10.52,2
2026-06-24 21:30:45,C19,C,-0.093,-0.48,1
2026-06-24 21:30:47,C19,C,-1.533,-7.98,1
2026-06-24 21:30:51,C19,C,-0.193,-1.00,1
2026-06-24 21:31:09,C19,C,-2.206,-11.49,3
2026-06-24 21:31:15,C19,C,-0.097,-0.51,1
2026-06-24 21:31:17,C19,C,-0.297,-1.55,1
2026-06-24 21:31:19,C19,C,-0.199,-1.04,1
2026-06-24 21:31:21,C19,C,-0.104,-0.54,1
2026-06-24 21:31:24,C19,C,-0.286,-1.49,1
2026-06-24 21:31:27,C19,C,-0.098,-0.51,1
2026-06-24 21:31:44,C19,C,-3.744,-19.49,1
2026-06-24 21:31:45,C19,C,-0.092,-0.48,1
2026-06-24 21:31:53,C19,C,-1.821,-9.48,2
2026-06-24 21:31:57,C19,C,-0.100,-0.52,1
2026-06-24 21:32:07,C19,C,0.960,5.00,2
2026-06-24 21:32:27,C19,C,-3.553,-18.50,2
2026-06-24 21:32:33,C19,C,-0.094,-0.49,1
2026-06-24 21:32:56,C19,C,-3.555,-18.51,3
2026-06-24 21:32:57,C19,C,-0.094,-0.49,1
2026-06-24 21:33:02,G28,G,123860233.905,650889922.32,36121
2026-06-24 21:33:19,C19,C,-3.206,-16.69,1
2026-06-24 21:33:21,C19,C,-0.093,-0.48,1
2026-06-24 21:33:41,C19,C,0.100,0.52,2
2026-06-24 21:33:45,C19,C,-0.091,-0.48,1
2026-06-24 21:34:33,C19,C,0.111,0.58,1
2026-06-24 21:34:35,C19,C,-2.605,-13.56,1
2026-06-24 21:34:39,C19,C,-0.194,-1.01,1
2026-06-24 21:35:06,C19,C,-1.342,-6.99,4
2026-06-24 21:35:13,C19,C,-2.219,-11.55,2
2026-06-24 21:35:15,C19,C,-0.097,-0.50,1
2026-06-24 21:35:41,C19,C,2.592,13.50,4
2026-06-24 21:35:45,C19,C,-0.098,-0.51,1
2026-06-24 21:35:58,C19,C,3.451,17.97,2
2026-06-24 21:36:13,C19,C,-0.172,-0.90,1
2026-06-24 21:36:22,C19,C,-1.906,-9.93,4
2026-06-24 21:36:26,C19,C,2.580,13.43,3
2026-06-24 21:36:27,C19,C,-0.087,-0.46,1
2026-06-24 21:36:41,C19,C,0.180,0.94,1
2026-06-24 21:36:43,C19,C,-1.811,-9.43,2
2026-06-24 21:36:46,C19,C,-2.214,-11.53,3
2026-06-24 21:36:51,C19,C,-0.189,-0.98,1
2026-06-24 21:36:57,C19,C,-2.471,-12.87,4
2026-06-24 21:37:00,C19,C,-0.092,-0.48,1
2026-06-24 21:37:03,C19,C,-0.098,-0.51,1
2026-06-24 21:37:17,C19,C,0.671,3.49,3
2026-06-24 21:37:23,C19,C,-2.597,-13.52,4
2026-06-24 21:37:31,C19,C,-1.547,-8.06,2
2026-06-24 21:38:05,C19,C,-0.103,-0.53,1
2026-06-24 21:38:11,C19,C,-1.240,-6.45,6
2026-06-24 21:38:27,C19,C,0.121,0.63,1
2026-06-24 21:38:36,C19,C,3.880,20.21,9
2026-06-24 21:38:39,C19,C,-0.178,-0.93,1
2026-06-24 21:38:56,G11,G,160165827.043,841677101.96,16319
2026-06-24 21:39:28,C19,C,-5.969,-31.08,48
2026-06-24 21:39:32,C19,C,0.084,0.44,1
2026-06-24 21:39:33,C19,C,-0.771,-4.01,1
2026-06-24 21:39:34,C19,C,-0.057,-0.29,1
2026-06-24 21:39:36,C19,C,3.071,15.99,1
2026-06-24 21:40:44,G06,G,120593037.687,633720690.31,20325
2026-06-24 21:45:58,E08,E,38247733.539,200993196.34,45623
2026-06-24 21:47:52,G23,G,5.042,26.49,1
2026-06-24 21:47:55,G23,G,-0.096,-0.51,1
2026-06-24 21:49:01,E08,E,0.091,0.48,1
2026-06-24 21:50:28,E12,E,93804799.553,492947548.77,19607
2026-06-24 21:50:58,E33,E,9811276.717,51558607.14,27100
2026-06-24 21:51:27,E12,E,0.761,4.00,14
2026-06-24 21:51:45,E12,E,-1.528,-8.03,9
2026-06-24 21:52:38,E12,E,3.442,18.09,7
2026-06-24 21:53:42,C08,C,-8.444,-43.97,3
2026-06-24 21:55:16,E12,E,-2.847,-14.96,9
2026-06-24 21:55:45,E12,E,-1.519,-7.98,1
2026-06-24 21:57:50,E08,E,-0.100,-0.52,1
2026-06-24 21:58:03,G23,G,-0.087,-0.46,1
2026-06-24 21:58:04,G23,G,0.095,0.50,1
2026-06-24 21:58:21,G23,G,1.982,10.41,7
2026-06-24 21:58:25,G23,G,-0.104,-0.55,1
2026-06-24 21:58:26,G23,G,0.093,0.49,1
2026-06-24 21:58:31,G23,G,1.685,8.86,1
2026-06-24 21:58:32,G23,G,0.668,3.51,1
2026-06-24 21:58:40,G23,G,-7.494,-39.38,8
2026-06-24 21:58:43,G23,G,-0.096,-0.51,1
2026-06-24 21:59:01,G23,G,0.525,2.76,1
2026-06-24 21:59:02,G23,G,0.093,0.49,1
2026-06-24 21:59:03,G23,G,0.205,1.08,1
2026-06-24 21:59:04,G23,G,0.329,1.73,1
2026-06-24 21:59:07,G23,G,-0.069,-0.36,1
2026-06-24 22:04:35,G15,G,-0.110,-0.58,1
2026-06-24 22:06:19,G15,G,-0.095,-0.50,1
2026-06-24 22:06:20,G15,G,0.100,0.52,1
2026-06-24 22:06:37,G15,G,-0.092,-0.48,1
2026-06-24 22:06:39,G15,G,0.109,0.57,1
2026-06-24 22:06:55,G15,G,-0.100,-0.52,1
2026-06-24 22:06:56,G15,G,0.094,0.49,1
2026-06-24 22:07:29,G15,G,0.089,0.47,1
2026-06-24 22:07:34,G15,G,0.303,1.59,1
2026-06-24 22:07:55,G15,G,7.190,37.78,1
2026-06-24 22:07:56,G15,G,-0.065,-0.34,1
2026-06-24 22:08:01,G15,G,-0.099,-0.52,1
2026-06-24 22:08:12,G15,G,-0.384,-2.02,1
2026-06-24 22:08:13,G15,G,-0.539,-2.83,1
2026-06-24 22:09:00,E10,E,99307462.599,521864238.25,17803
2026-06-24 22:09:28,E10,E,0.097,0.51,1
2026-06-24 22:09:41,G15,G,-0.325,-1.71,88
2026-06-24 22:09:44,G15,G,0.138,0.73,1
2026-06-24 22:09:51,G15,G,0.575,3.02,1
2026-06-24 22:09:56,G15,G,0.096,0.50,1
2026-06-24 22:10:00,G15,G,0.507,2.66,1
2026-06-24 22:10:01,G15,G,-0.137,-0.72,1
2026-06-24 22:10:08,G15,G,0.095,0.50,1
2026-06-24 22:10:10,G15,G,0.063,0.33,1
2026-06-24 22:10:16,G15,G,-0.228,-1.20,1
2026-06-24 22:10:18,G15,G,-0.080,-0.42,1
2026-06-24 22:10:22,G15,G,1.196,6.29,1
2026-06-24 22:10:24,G15,G,-3.887,-20.43,2
2026-06-24 22:10:30,G15,G,0.943,4.95,5
2026-06-24 22:10:31,G15,G,3.880,20.39,1
2026-06-24 22:10:37,G15,G,-0.086,-0.45,1
2026-06-24 22:10:41,G15,G,-1.815,-9.54,4
2026-06-24 22:10:42,G15,G,0.855,4.49,1
2026-06-24 22:10:47,G15,G,-0.855,-4.49,5
2026-06-24 22:10:48,G15,G,1.999,10.50,1
2026-06-24 22:10:49,G15,G,-0.107,-0.56,1
2026-06-24 22:10:50,G15,G,0.984,5.17,1
2026-06-24 22:10:51,G15,G,-0.301,-1.58,1
2026-06-24 22:10:53,G15,G,1.099,5.77,1
2026-06-24 22:13:02,E31,E,0.093,0.49,1
2026-06-24 22:16:10,C35,C,-179094375.570,-932591411.34,19385
2026-06-24 22:16:27,C11,C,0.179,0.93,1
2026-06-24 22:16:27,C14,C,-0.110,-0.57,1
2026-06-24 22:16:27,C21,C,-0.371,-1.93,1
2026-06-24 22:16:27,C22,C,-0.733,-3.82,1
2026-06-24 22:16:27,C26,C,0.351,1.83,1
2026-06-24 22:16:27,C27,C,-0.564,-2.94,1
2026-06-24 22:16:27,C29,C,0.356,1.85,1
2026-06-24 22:16:27,C30,C,-0.139,-0.72,1
2026-06-24 22:16:27,C35,C,0.509,2.65,1
2026-06-24 22:16:27,C36,C,-0.421,-2.19,1
2026-06-24 22:16:27,C42,C,0.133,0.69,1
2026-06-24 22:16:27,E02,E,0.331,1.74,1
2026-06-24 22:16:27,E05,E,-0.511,-2.69,1
2026-06-24 22:16:27,E08,E,0.404,2.12,1
2026-06-24 22:16:27,E09,E,-0.707,-3.72,1
2026-06-24 22:16:27,E10,E,0.369,1.94,1
2026-06-24 22:16:27,E12,E,0.297,1.56,1
2026-06-24 22:16:27,E16,E,-0.412,-2.17,1
2026-06-24 22:16:27,E31,E,-0.592,-3.11,1
2026-06-24 22:16:27,E32,E,0.264,1.39,1
2026-06-24 22:16:27,G10,G,-0.599,-3.15,1
2026-06-24 22:16:27,G11,G,0.258,1.36,1
2026-06-24 22:16:27,G12,G,-0.356,-1.87,1
2026-06-24 22:16:27,G13,G,-0.346,-1.82,1
2026-06-24 22:16:27,G19,G,-0.700,-3.68,1
2026-06-24 22:16:27,G24,G,-0.656,-3.45,1
2026-06-24 22:16:27,G25,G,0.095,0.50,1
2026-06-24 22:16:27,G28,G,0.481,2.53,1
2026-06-24 22:16:27,G29,G,0.554,2.91,1
2026-06-24 22:16:27,G32,G,0.188,0.99,1
2026-06-24 22:20:50,E31,E,-0.094,-0.49,1
2026-06-24 22:21:01,E10,E,-0.096,-0.51,1
2026-06-24 22:22:23,E31,E,0.084,0.44,1
2026-06-24 22:23:10,E31,E,-152986053.525,-803947137.47,17
2026-06-24 22:23:13,E31,E,0.101,0.53,1
2026-06-24 22:23:49,E31,E,-1.147,-6.03,4
2026-06-24 22:23:52,E31,E,-0.098,-0.52,1
2026-06-24 22:23:59,E31,E,0.112,0.59,1
2026-06-24 22:25:30,E09,E,-10.177,-53.48,3
2026-06-24 22:25:39,E09,E,-0.098,-0.51,1
2026-06-24 22:26:01,E09,E,0.094,0.50,1
2026-06-24 22:26:03,E09,E,-0.098,-0.52,1
2026-06-24 22:26:05,E09,E,0.081,0.42,1
2026-06-24 22:26:08,E09,E,-0.082,-0.43,1
2026-06-24 22:26:09,E09,E,0.107,0.56,1
2026-06-24 22:26:17,E09,E,-0.092,-0.48,1
2026-06-24 22:26:21,E09,E,0.093,0.49,1
2026-06-24 22:26:23,E09,E,-3.608,-18.96,2
2026-06-24 22:26:29,E09,E,-0.097,-0.51,1
2026-06-24 22:26:32,E09,E,0.111,0.58,1
2026-06-24 22:26:34,E09,E,-0.100,-0.52,1
2026-06-24 22:26:35,E09,E,0.102,0.54,1
2026-06-24 22:26:39,E09,E,-0.108,-0.57,1
2026-06-24 22:26:44,E09,E,0.097,0.51,1
2026-06-24 22:26:47,E09,E,-0.091,-0.48,1
2026-06-24 22:26:58,E09,E,0.105,0.55,1
2026-06-24 22:27:12,E09,E,-0.767,-4.03,1
2026-06-24 22:27:19,E09,E,-0.305,-1.60,2
2026-06-24 22:27:29,G19,G,0.098,0.52,1
2026-06-24 22:27:31,G19,G,-0.090,-0.47,1
2026-06-24 22:27:32,G19,G,0.094,0.49,1
2026-06-24 22:27:36,E09,E,-0.942,-4.95,3
2026-06-24 22:27:37,G19,G,-0.096,-0.51,1
2026-06-24 22:27:41,E09,E,-0.567,-2.98,3
2026-06-24 22:28:03,E09,E,-1.904,-10.00,4
2026-06-24 22:28:16,E09,E,0.121,0.63,1
2026-06-24 22:28:17,E09,E,0.193,1.01,1
2026-06-24 22:28:18,E09,E,0.169,0.89,1
2026-06-24 22:28:20,E09,E,0.559,2.94,2
2026-06-24 22:28:29,E09,E,-0.097,-0.51,1
2026-06-24 22:28:32,E09,E,1.144,6.01,3
2026-06-24 22:28:36,E09,E,-0.586,-3.08,2
2026-06-24 22:28:38,G19,G,0.094,0.50,1
2026-06-24 22:28:43,G19,G,-0.099,-0.52,1
2026-06-24 22:28:50,E09,E,0.092,0.48,1
2026-06-24 22:28:53,E09,E,-0.100,-0.53,1
2026-06-24 22:28:58,E09,E,0.093,0.49,1
2026-06-24 22:29:00,E09,E,-0.097,-0.51,1
2026-06-24 22:29:04,E09,E,0.085,0.45,1
2026-06-24 22:29:08,E09,E,-0.102,-0.54,1
2026-06-24 22:29:16,E09,E,0.107,0.56,1
2026-06-24 22:29:19,E09,E,-0.100,-0.53,1
2026-06-24 22:29:20,E09,E,0.107,0.56,1
2026-06-24 22:29:23,E09,E,-3.631,-19.08,3
2026-06-24 22:29:36,E09,E,1.166,6.13,3
2026-06-24 22:29:44,E09,E,-0.102,-0.54,1
2026-06-24 22:29:45,E09,E,0.094,0.49,1
2026-06-24 22:29:52,E09,E,-0.086,-0.45,1
2026-06-24 22:29:53,E09,E,0.073,0.38,1
2026-06-24 22:29:57,E09,E,-0.885,-4.65,3
2026-06-24 22:30:10,E09,E,0.966,5.08,2
2026-06-24 22:30:52,G10,G,14.836,77.96,3
2026-06-24 22:30:55,E09,E,-0.586,-3.08,2
2026-06-24 22:30:57,G10,G,0.180,0.95,5
2026-06-24 22:31:31,G10,G,-0.200,-1.05,7
2026-06-24 22:32:00,G10,G,0.367,1.93,7
2026-06-24 22:32:05,G10,G,0.093,0.49,1
2026-06-24 22:32:29,G10,G,-2.471,-12.99,24
2026-06-24 22:32:30,G19,G,0.096,0.51,1
2026-06-24 22:32:31,G19,G,-0.099,-0.52,1
2026-06-24 22:33:05,E09,E,-0.908,-4.77,4
2026-06-24 22:33:06,E09,E,-0.765,-4.02,1
2026-06-24 22:33:07,E09,E,-0.714,-3.75,1
2026-06-24 22:33:07,G10,G,10.751,56.50,38
2026-06-24 22:33:08,E09,E,-0.650,-3.42,1
2026-06-24 22:33:09,E09,E,-0.773,-4.06,1
2026-06-24 22:33:10,E09,E,-0.821,-4.32,1
2026-06-24 22:33:11,E09,E,-0.663,-3.48,1
2026-06-24 22:33:12,E09,E,-0.697,-3.66,1
2026-06-24 22:33:13,E09,E,-0.696,-3.66,1
2026-06-24 22:33:14,E09,E,-0.577,-3.03,1
2026-06-24 22:33:15,E09,E,-0.566,-2.97,1
2026-06-24 22:33:16,E09,E,-0.520,-2.73,1
2026-06-24 22:33:17,E09,E,-0.576,-3.03,1
2026-06-24 22:33:18,E09,E,-0.458,-2.41,1
2026-06-24 22:33:19,E09,E,-0.443,-2.33,1
2026-06-24 22:33:20,E09,E,-0.304,-1.60,1
2026-06-24 22:33:21,E09,E,0.061,0.32,1
2026-06-24 22:33:25,E09,E,-0.371,-1.95,1
2026-06-24 22:33:39,E09,E,-5.528,-29.05,7
2026-06-24 22:33:52,E09,E,1.514,7.96,5
2026-06-24 22:33:59,E09,E,2.059,10.82,5
2026-06-24 22:34:04,E09,E,-0.373,-1.96,4
2026-06-24 22:34:25,E09,E,-1.906,-10.02,11
2026-06-24 22:34:30,E09,E,-0.741,-3.89,5
2026-06-24 22:34:33,E09,E,0.592,3.11,2
2026-06-24 22:34:43,E09,E,2.098,11.03,7
2026-06-24 22:35:02,E09,E,2.594,13.63,17
2026-06-24 22:35:07,E09,E,-3.424,-17.99,4
2026-06-24 22:35:11,E09,E,-1.137,-5.97,2
2026-06-24 22:35:34,G19,G,0.090,0.47,1
2026-06-24 22:35:37,G19,G,-0.100,-0.52,1
2026-06-24 22:35:38,G19,G,0.096,0.51,1
2026-06-24 22:35:43,G19,G,-0.095,-0.50,1
2026-06-24 22:36:07,G19,G,0.094,0.49,1
2026-06-24 22:36:19,G19,G,-0.097,-0.51,1
2026-06-24 22:36:38,G19,G,0.096,0.50,1
2026-06-24 22:36:59,G19,G,-29.500,-155.02,4
2026-06-24 22:37:08,G19,G,-0.198,-1.04,1
2026-06-24 22:37:11,G19,G,-0.120,-0.63,1
2026-06-24 22:37:12,G19,G,-1.341,-7.05,1
2026-06-24 22:37:13,G19,G,-2.646,-13.91,1
2026-06-24 22:37:14,G19,G,-0.244,-1.28,1
2026-06-24 22:37:30,G19,G,-0.218,-1.14,1
2026-06-24 22:49:56,G31,G,95377478.525,501212032.55,36961
2026-06-24 22:55:54,E12,E,-0.092,-0.48,1
2026-06-24 23:04:01,C14,C,0.268,1.40,1
2026-06-24 23:04:01,C21,C,0.461,2.40,1
2026-06-24 23:04:01,C22,C,0.578,3.01,1
2026-06-24 23:04:01,C26,C,-0.446,-2.32,1
2026-06-24 23:04:01,C29,C,-0.253,-1.32,1
2026-06-24 23:04:01,C30,C,0.299,1.56,1
2026-06-24 23:04:01,C35,C,-0.653,-3.40,1
2026-06-24 23:04:01,C36,C,0.373,1.94,1
2026-06-24 23:04:01,E02,E,-0.376,-1.98,1
2026-06-24 23:04:01,E03,E,0.107,0.56,1
2026-06-24 23:04:01,E05,E,0.532,2.80,1
2026-06-24 23:04:01,E08,E,-0.395,-2.07,1
2026-06-24 23:04:01,E10,E,-0.432,-2.27,1
2026-06-24 23:04:01,E12,E,-0.270,-1.42,1
2026-06-24 23:04:01,E16,E,0.341,1.79,1
2026-06-24 23:04:01,E32,E,-0.188,-0.99,1
2026-06-24 23:04:01,E33,E,0.148,0.78,1
2026-06-24 23:04:01,G06,G,0.241,1.27,1
2026-06-24 23:04:01,G11,G,-0.136,-0.72,1
2026-06-24 23:04:01,G12,G,0.390,2.05,1
2026-06-24 23:04:01,G13,G,0.355,1.87,1
2026-06-24 23:04:01,G24,G,0.651,3.42,1
2026-06-24 23:04:01,G28,G,-0.554,-2.91,1
2026-06-24 23:04:01,G29,G,-0.494,-2.60,1
2026-06-24 23:04:01,G31,G,-0.672,-3.53,1
2026-06-24 23:07:43,C22,C,-10.182,-53.02,2
2026-06-24 23:08:12,C22,C,-1.346,-7.01,3
2026-06-24 23:08:35,C22,C,-1.147,-5.97,2
2026-06-24 23:08:41,C22,C,-0.382,-1.99,2
2026-06-24 23:08:58,C22,C,6.331,32.97,1
2026-06-24 23:09:00,C22,C,-6.821,-35.52,2
2026-06-24 23:09:04,C22,C,-0.092,-0.48,1
2026-06-24 23:11:23,C22,C,-4.229,-22.02,6
2026-06-24 23:11:42,C22,C,-0.771,-4.01,8
2026-06-24 23:11:57,C22,C,0.376,1.96,15
2026-06-24 23:11:58,E11,E,-115001172.911,-604335242.58,18495
2026-06-24 23:12:00,C22,C,-0.381,-1.98,3
2026-06-24 23:12:23,C22,C,-138256752.031,-719939189.00,16
2026-06-24 23:12:27,C22,C,-0.201,-1.05,4
2026-06-24 23:12:52,C22,C,0.293,1.53,25
2026-06-24 23:13:30,C22,C,-2.113,-11.00,37
2026-06-24 23:13:32,C22,C,-0.579,-3.02,2
2026-06-24 23:14:15,C22,C,0.463,2.41,42
2026-06-24 23:23:19,G06,G,-10.006,-52.58,1
2026-06-24 23:23:25,G06,G,-0.101,-0.53,1
2026-06-24 23:23:40,G06,G,-0.674,-3.54,1
2026-06-24 23:23:43,G06,G,-0.093,-0.49,1
2026-06-24 23:23:50,G06,G,-0.581,-3.05,1
2026-06-24 23:23:52,G06,G,1.517,7.97,1
2026-06-24 23:23:58,G06,G,0.480,2.52,1
2026-06-24 23:24:01,G06,G,-0.095,-0.50,1
2026-06-24 23:24:02,G06,G,-2.383,-12.52,1
2026-06-24 23:24:07,G06,G,-0.090,-0.47,1
2026-06-24 23:25:14,G06,G,3.337,17.53,1
2026-06-24 23:25:18,G06,G,-0.207,-1.09,1
2026-06-24 23:25:25,G06,G,-0.094,-0.49,1
2026-06-24 23:25:26,G06,G,-0.093,-0.49,1
2026-06-24 23:25:31,G06,G,-0.096,-0.50,1
2026-06-24 23:25:49,G06,G,-1.800,-9.46,1
2026-06-24 23:25:55,G06,G,-0.094,-0.49,1
2026-06-24 23:26:10,C33,C,2800727.886,14584125.07,39788
2026-06-24 23:26:37,G06,G,0.089,0.47,1
2026-06-24 23:26:45,G06,G,0.287,1.51,3
2026-06-24 23:27:45,G06,G,2.664,14.00,1
2026-06-24 23:28:53,C11,C,-0.081,-0.42,1
2026-06-24 23:28:53,C14,C,-0.316,-1.65,1
2026-06-24 23:28:53,C21,C,-0.454,-2.36,1
2026-06-24 23:28:53,C26,C,0.485,2.53,1
2026-06-24 23:28:53,C29,C,0.162,0.85,1
2026-06-24 23:28:53,C30,C,-0.359,-1.87,1
2026-06-24 23:28:53,C33,C,0.339,1.76,1
2026-06-24 23:28:53,C35,C,0.671,3.49,1
2026-06-24 23:28:53,C36,C,-0.357,-1.86,1
2026-06-24 23:28:53,C42,C,-0.127,-0.66,1
2026-06-24 23:28:53,E02,E,0.396,2.08,1
2026-06-24 23:28:53,E03,E,-0.175,-0.92,1
2026-06-24 23:28:53,E05,E,-0.513,-2.69,1
2026-06-24 23:28:53,E08,E,0.352,1.85,1
2026-06-24 23:28:53,E10,E,0.405,2.13,1
2026-06-24 23:28:53,E11,E,0.567,2.98,1
2026-06-24 23:28:53,E12,E,0.208,1.09,1
2026-06-24 23:28:53,E16,E,-0.298,-1.56,1
2026-06-24 23:28:53,E32,E,0.122,0.64,1
2026-06-24 23:28:53,G06,G,-0.338,-1.77,1
2026-06-24 23:28:53,G12,G,-0.385,-2.03,1
2026-06-24 23:28:53,G13,G,-0.345,-1.81,1
2026-06-24 23:28:53,G24,G,-0.619,-3.25,1
2026-06-24 23:28:53,G28,G,0.541,2.84,1
2026-06-24 23:28:53,G29,G,0.411,2.16,1
2026-06-24 23:28:53,G31,G,0.719,3.78,1
2026-06-24 23:28:53,G32,G,-0.142,-0.74,1
2026-06-24 23:29:58,G06,G,-1.532,-8.05,1
2026-06-24 23:30:20,G06,G,0.691,3.63,1
2026-06-24 23:30:25,G06,G,-0.090,-0.47,1
2026-06-24 23:33:32,G06,G,0.051,0.27,1
2026-06-24 23:38:20,G26,G,-32920060.316,-172996084.59,62281
2026-06-24 23:41:11,G06,G,-0.381,-2.00,1
2026-06-24 23:44:32,G18,G,-163852799.915,-861052275.18,17681
2026-06-24 23:44:37,G18,G,-0.099,-0.52,1
2026-06-24 23:44:55,G18,G,0.093,0.49,1
2026-06-24 23:45:00,G18,G,-6.843,-35.96,2
2026-06-24 23:45:01,G18,G,-1.523,-8.01,1
2026-06-24 23:45:05,G18,G,2.860,15.03,2
2026-06-24 23:45:08,G18,G,-0.093,-0.49,1
2026-06-24 23:45:13,G18,G,-0.374,-1.97,2
2026-06-24 23:45:17,G18,G,1.776,9.33,2
2026-06-24 23:45:20,G18,G,-0.093,-0.49,1
2026-06-24 23:45:24,G18,G,-3.516,-18.48,2
2026-06-24 23:45:25,G18,G,-0.088,-0.46,1
2026-06-24 23:45:28,G18,G,0.094,0.49,1
2026-06-24 23:45:31,G18,G,-0.097,-0.51,1
2026-06-24 23:45:37,G18,G,1.813,9.53,4
2026-06-24 23:45:43,G18,G,10.848,57.00,5
2026-06-24 23:45:45,G18,G,0.094,0.49,1
2026-06-24 23:45:49,G18,G,-8.272,-43.47,2
2026-06-24 23:45:54,G18,G,1.035,5.44,2
2026-06-24 23:45:55,G18,G,-0.095,-0.50,1
2026-06-24 23:45:56,G18,G,0.110,0.58,1
2026-06-24 23:46:03,G18,G,-2.474,-13.00,1
2026-06-24 23:46:08,G18,G,-0.090,-0.47,1
2026-06-24 23:46:11,G18,G,9.793,51.46,3
2026-06-24 23:46:14,G18,G,-6.054,-31.81,2
2026-06-24 23:46:18,G18,G,5.337,28.05,3
2026-06-24 23:46:23,G18,G,0.284,1.49,1
2026-06-24 23:46:25,G18,G,-0.099,-0.52,1
2026-06-24 23:46:28,G18,G,0.107,0.56,1
2026-06-24 23:46:30,G18,G,-1.150,-6.04,2
2026-06-24 23:46:33,G18,G,0.095,0.50,2
2026-06-24 23:46:37,G18,G,0.240,1.26,2
2026-06-24 23:46:39,G18,G,0.520,2.73,2
2026-06-24 23:46:41,G18,G,1.431,7.52,2
2026-06-24 23:46:45,G18,G,-0.379,-1.99,3
2026-06-24 23:46:49,G18,G,0.375,1.97,2
2026-06-24 23:46:50,G18,G,-0.096,-0.51,1
2026-06-24 23:47:02,G18,G,-1.396,-7.34,1
2026-06-24 23:47:07,G18,G,-0.484,-2.54,2
2026-06-24 23:47:09,G18,G,-0.189,-0.99,2
2026-06-24 23:47:14,G18,G,0.091,0.48,2
2026-06-24 23:47:20,G18,G,0.192,1.01,3
2026-06-24 23:47:21,G18,G,0.567,2.98,1
2026-06-24 23:47:22,G18,G,1.142,6.00,1
2026-06-24 23:47:23,G18,G,-1.333,-7.00,1
2026-06-24 23:47:25,G18,G,0.192,1.01,2
2026-06-24 23:47:31,G18,G,-0.098,-0.51,1
2026-06-24 23:47:41,G18,G,-1.518,-7.98,2
2026-06-24 23:47:57,G18,G,1.043,5.48,3
2026-06-24 23:47:58,G18,G,0.763,4.01,1
2026-06-24 23:48:00,G18,G,-1.426,-7.49,2
2026-06-24 23:48:01,G18,G,-1.240,-6.52,1
2026-06-24 23:48:06,G18,G,-5.994,-31.50,2
2026-06-24 23:48:08,G18,G,-0.095,-0.50,1
2026-06-24 23:48:14,G18,G,5.898,30.99,3
2026-06-24 23:48:17,G18,G,2.280,11.98,2
2026-06-24 23:48:19,G18,G,-0.094,-0.49,1
2026-06-24 23:48:22,G18,G,0.097,0.51,1
2026-06-24 23:48:23,G18,G,-1.994,-10.48,1
2026-06-24 23:48:28,G18,G,-0.383,-2.01,2
2026-06-24 23:48:32,G18,G,-0.089,-0.47,1
2026-06-24 23:48:41,G18,G,-0.463,-2.43,2
2026-06-24 23:48:43,G18,G,3.600,18.92,2
2026-06-24 23:48:55,G18,G,3.422,17.98,2
2026-06-24 23:49:01,G18,G,0.381,2.00,1
2026-06-24 23:49:03,G18,G,1.333,7.00,1
2026-06-24 23:49:04,C24,C,140859722.724,733493540.47,40397
2026-06-24 23:49:07,G18,G,-0.191,-1.00,1
2026-06-24 23:49:12,G18,G,-1.705,-8.96,2
2026-06-24 23:49:17,G18,G,5.228,27.47,3
2026-06-24 23:49:19,G18,G,-1.804,-9.48,2
2026-06-24 23:49:22,G18,G,1.812,9.52,3
2026-06-24 23:49:26,G18,G,-0.094,-0.49,1
2026-06-24 23:49:31,G18,G,0.473,2.49,2
2026-06-24 23:49:33,G18,G,-0.667,-3.51,1
2026-06-24 23:49:37,G18,G,-0.189,-0.99,1
2026-06-24 23:49:43,G18,G,-0.191,-1.00,1
2026-06-24 23:49:47,G18,G,-0.303,-1.59,1
2026-06-24 23:49:49,G18,G,-0.096,-0.50,1
2026-06-24 23:49:54,G18,G,0.287,1.51,2
2026-06-24 23:49:55,G18,G,-0.100,-0.53,1
