epoch_s,sat_id,gps_tow,d_rx_hz,d_truth_hz,raw_resid_hz,common_mode_hz,corrected_resid_hz,excluded
144.000,C21,259344.000,22943.000,23341.111,-398.111,-398.504,0.393,0
144.000,C24,259344.000,-24451.000,-24048.288,-402.712,-398.504,-4.208,0
144.000,C26,259344.000,422.000,820.069,-398.069,-398.504,0.435,0
144.000,C34,259344.000,28252.000,-36881.429,65133.429,-398.504,65531.933,1
144.000,C43,259344.000,14402.000,14802.738,-400.738,-398.504,-2.234,0
144.000,C44,259344.000,-13870.000,-13471.719,-398.281,-398.504,0.224,0
144.000,E12,259344.000,10508.000,10904.438,-396.438,-398.504,2.066,0
144.000,E21,259344.000,-17141.000,-16731.262,-409.738,-398.504,-11.234,0
144.000,E26,259344.000,-30873.000,-30471.053,-401.947,-398.504,-3.442,0
144.000,E27,259344.000,11397.000,11808.122,-411.122,-398.504,-12.618,0
144.000,E33,259344.000,-16068.000,-15678.530,-389.470,-398.504,9.034,0
144.000,G02,259344.000,-2136.000,-1745.564,-390.436,-398.504,8.068,0
144.000,G06,259344.000,7396.000,7788.652,-392.652,-398.504,5.852,0
144.000,G07,259344.000,3441.000,3839.728,-398.728,-398.504,-0.224,0
144.000,G09,259344.000,25675.000,26079.212,-404.212,-398.504,-5.708,0
144.000,G11,259344.000,-10867.000,-10479.885,-387.115,-398.504,11.389,0
144.000,G13,259344.000,-11776.000,-11370.501,-405.499,-398.504,-6.995,0
144.000,G15,259344.000,-7936.000,-7527.602,-408.398,-398.504,-9.893,0
144.000,G20,259344.000,18310.000,18704.641,-394.641,-398.504,3.864,0
144.000,G22,259344.000,-4665.000,-4263.823,-401.177,-398.504,-2.673,0
144.000,G30,259344.000,-1694.000,-1297.255,-396.745,-398.504,1.759,0
145.000,C14,259345.000,14767.000,15167.548,-400.548,-398.873,-1.675,0
145.000,C21,259345.000,22916.000,23314.602,-398.602,-398.873,0.271,0
145.000,C24,259345.000,-24467.000,-24063.841,-403.159,-398.873,-4.286,0
145.000,C26,259345.000,395.000,792.703,-397.703,-398.873,1.170,0
145.000,C34,259345.000,28236.000,-36897.599,65133.599,-398.873,65532.473,1
145.000,C43,259345.000,14380.000,14780.188,-400.188,-398.873,-1.315,0
145.000,C44,259345.000,-13895.000,-13495.917,-399.083,-398.873,-0.210,0
145.000,E12,259345.000,10470.000,10867.066,-397.066,-398.873,1.807,0
145.000,E21,259345.000,-17150.000,-16739.106,-410.894,-398.873,-12.020,0
145.000,E26,259345.000,-30898.000,-30495.940,-402.060,-398.873,-3.187,0
145.000,E27,259345.000,11388.000,11798.980,-410.980,-398.873,-12.107,0
145.000,E33,259345.000,-16118.000,-15727.700,-390.300,-398.873,8.573,0
145.000,G02,259345.000,-2184.000,-1793.841,-390.159,-398.873,8.714,0
145.000,G06,259345.000,7351.000,7744.138,-393.138,-398.873,5.735,0
145.000,G07,259345.000,3407.000,3805.664,-398.664,-398.873,0.210,0
145.000,G09,259345.000,25652.000,26055.862,-403.862,-398.873,-4.989,0
145.000,G11,259345.000,-10922.000,-10534.138,-387.862,-398.873,11.012,0
145.000,G13,259345.000,-11794.000,-11388.111,-405.889,-398.873,-7.016,0
145.000,G15,259345.000,-7948.000,-7539.531,-408.469,-398.873,-9.596,0
145.000,G20,259345.000,18268.000,18662.990,-394.990,-398.873,3.883,0
145.000,G22,259345.000,-4691.000,-4289.428,-401.572,-398.873,-2.699,0
